"","ROI95lo","ROIavg","fractaken","numtaken","badProb","interest","intceil"
"436"," 0.069800"," 0.07260","1.88e-02","  9971","0.0650","0.090","0.130"
"437"," 0.068600"," 0.07120","2.12e-02"," 11245","0.0650","0.085","0.130"
"438"," 0.066900"," 0.06910","2.66e-02"," 14122","0.0650","0.080","0.130"
"439"," 0.064500"," 0.06630","3.60e-02"," 19090","0.0650","0.075","0.130"
"440"," 0.063200"," 0.06480","4.41e-02"," 23411","0.0650","0.070","0.130"
"441"," 0.061700"," 0.06300","5.52e-02"," 29311","0.0650","0.065","0.130"
"442"," 0.059300"," 0.06040","7.08e-02"," 37592","0.0650","0.060","0.130"
"446"," 0.075400"," 0.08490","2.11e-03","  1121","0.0675","0.125","0.130"
"447"," 0.076400"," 0.08370","3.37e-03","  1792","0.0675","0.120","0.130"
"448"," 0.077700"," 0.08320","5.60e-03","  2975","0.0675","0.115","0.130"
"449"," 0.077300"," 0.08190","7.66e-03","  4069","0.0675","0.110","0.130"
"450"," 0.074400"," 0.07820","1.11e-02","  5881","0.0675","0.105","0.130"
"451"," 0.074700"," 0.07830","1.24e-02","  6574","0.0675","0.100","0.130"
"452"," 0.071900"," 0.07500","1.58e-02","  8398","0.0675","0.095","0.130"
"453"," 0.069500"," 0.07210","2.12e-02"," 11271","0.0675","0.090","0.130"
"454"," 0.068400"," 0.07090","2.39e-02"," 12682","0.0675","0.085","0.130"
"455"," 0.066500"," 0.06860","2.99e-02"," 15896","0.0675","0.080","0.130"
"456"," 0.064200"," 0.06590","4.01e-02"," 21317","0.0675","0.075","0.130"
"457"," 0.062800"," 0.06430","4.90e-02"," 25991","0.0675","0.070","0.130"
"458"," 0.061200"," 0.06250","6.09e-02"," 32339","0.0675","0.065","0.130"
"459"," 0.059000"," 0.06010","7.75e-02"," 41131","0.0675","0.060","0.130"
"463"," 0.072600"," 0.08160","2.39e-03","  1267","0.0700","0.125","0.130"
"464"," 0.074800"," 0.08170","3.83e-03","  2032","0.0700","0.120","0.130"
"465"," 0.076700"," 0.08190","6.38e-03","  3387","0.0700","0.115","0.130"
"466"," 0.076400"," 0.08070","8.71e-03","  4623","0.0700","0.110","0.130"
"467"," 0.074200"," 0.07780","1.25e-02","  6633","0.0700","0.105","0.130"
"468"," 0.074500"," 0.07790","1.39e-02","  7406","0.0700","0.100","0.130"
"469"," 0.071900"," 0.07490","1.78e-02","  9463","0.0700","0.095","0.130"
"470"," 0.069400"," 0.07190","2.38e-02"," 12631","0.0700","0.090","0.130"
"471"," 0.068300"," 0.07060","2.67e-02"," 14180","0.0700","0.085","0.130"
"472"," 0.066300"," 0.06820","3.34e-02"," 17714","0.0700","0.080","0.130"
"473"," 0.064000"," 0.06560","4.45e-02"," 23623","0.0700","0.075","0.130"
"474"," 0.062700"," 0.06420","5.40e-02"," 28687","0.0700","0.070","0.130"
"475"," 0.061200"," 0.06250","6.68e-02"," 35473","0.0700","0.065","0.130"
"476"," 0.059000"," 0.06000","8.43e-02"," 44749","0.0700","0.060","0.130"
"480"," 0.072400"," 0.08090","2.69e-03","  1426","0.0725","0.125","0.130"
"481"," 0.073500"," 0.08010","4.32e-03","  2295","0.0725","0.120","0.130"
"482"," 0.075700"," 0.08060","7.21e-03","  3827","0.0725","0.115","0.130"
"483"," 0.075400"," 0.07960","9.80e-03","  5203","0.0725","0.110","0.130"
"484"," 0.074300"," 0.07770","1.40e-02","  7454","0.0725","0.105","0.130"
"485"," 0.074800"," 0.07790","1.57e-02","  8315","0.0725","0.100","0.130"
"486"," 0.071900"," 0.07470","2.00e-02"," 10609","0.0725","0.095","0.130"
"487"," 0.069300"," 0.07170","2.66e-02"," 14112","0.0725","0.090","0.130"
"488"," 0.068200"," 0.07030","2.97e-02"," 15782","0.0725","0.085","0.130"
"489"," 0.066500"," 0.06830","3.71e-02"," 19680","0.0725","0.080","0.130"
"490"," 0.064300"," 0.06580","4.91e-02"," 26093","0.0725","0.075","0.130"
"491"," 0.062800"," 0.06420","5.95e-02"," 31573","0.0725","0.070","0.130"
"492"," 0.061300"," 0.06240","7.31e-02"," 38789","0.0725","0.065","0.130"
"493"," 0.059100"," 0.06010","9.15e-02"," 48592","0.0725","0.060","0.130"
"497"," 0.073900"," 0.08190","3.02e-03","  1602","0.0750","0.125","0.130"
"498"," 0.072700"," 0.07900","4.81e-03","  2556","0.0750","0.120","0.130"
"499"," 0.074400"," 0.07910","8.07e-03","  4283","0.0750","0.115","0.130"
"500"," 0.074000"," 0.07800","1.09e-02","  5811","0.0750","0.110","0.130"
"501"," 0.073500"," 0.07680","1.57e-02","  8333","0.0750","0.105","0.130"
"502"," 0.073800"," 0.07680","1.75e-02","  9284","0.0750","0.100","0.130"
"503"," 0.071100"," 0.07380","2.22e-02"," 11791","0.0750","0.095","0.130"
"504"," 0.068900"," 0.07110","2.94e-02"," 15631","0.0750","0.090","0.130"
"505"," 0.067900"," 0.07000","3.28e-02"," 17433","0.0750","0.085","0.130"
"506"," 0.066200"," 0.06800","4.09e-02"," 21717","0.0750","0.080","0.130"
"507"," 0.064000"," 0.06540","5.39e-02"," 28596","0.0750","0.075","0.130"
"508"," 0.062600"," 0.06390","6.49e-02"," 34483","0.0750","0.070","0.130"
"509"," 0.061100"," 0.06220","7.94e-02"," 42148","0.0750","0.065","0.130"
"510"," 0.059000"," 0.06000","9.87e-02"," 52430","0.0750","0.060","0.130"
"514"," 0.072600"," 0.08030","3.37e-03","  1789","0.0775","0.125","0.130"
"515"," 0.072700"," 0.07870","5.36e-03","  2845","0.0775","0.120","0.130"
"516"," 0.075000"," 0.07950","8.98e-03","  4768","0.0775","0.115","0.130"
"517"," 0.074800"," 0.07850","1.22e-02","  6481","0.0775","0.110","0.130"
"518"," 0.073900"," 0.07700","1.74e-02","  9257","0.0775","0.105","0.130"
"519"," 0.074100"," 0.07690","1.94e-02"," 10300","0.0775","0.100","0.130"
"520"," 0.071500"," 0.07400","2.45e-02"," 13028","0.0775","0.095","0.130"
"521"," 0.069200"," 0.07130","3.25e-02"," 17263","0.0775","0.090","0.130"
"522"," 0.068100"," 0.07000","3.62e-02"," 19210","0.0775","0.085","0.130"
"523"," 0.066100"," 0.06780","4.50e-02"," 23871","0.0775","0.080","0.130"
"524"," 0.063900"," 0.06530","5.90e-02"," 31328","0.0775","0.075","0.130"
"525"," 0.062500"," 0.06380","7.08e-02"," 37602","0.0775","0.070","0.130"
"526"," 0.061000"," 0.06210","8.60e-02"," 45664","0.0775","0.065","0.130"
"527"," 0.058900"," 0.05980","1.06e-01"," 56430","0.0775","0.060","0.130"
"531"," 0.072200"," 0.07950","3.75e-03","  1989","0.0800","0.125","0.130"
"532"," 0.072100"," 0.07790","5.95e-03","  3159","0.0800","0.120","0.130"
"533"," 0.073400"," 0.07770","9.93e-03","  5271","0.0800","0.115","0.130"
"534"," 0.072800"," 0.07650","1.35e-02","  7175","0.0800","0.110","0.130"
"535"," 0.071800"," 0.07480","1.93e-02"," 10237","0.0800","0.105","0.130"
"536"," 0.072000"," 0.07480","2.14e-02"," 11379","0.0800","0.100","0.130"
"537"," 0.069400"," 0.07180","2.70e-02"," 14359","0.0800","0.095","0.130"
"538"," 0.067600"," 0.06960","3.58e-02"," 18985","0.0800","0.090","0.130"
"539"," 0.066600"," 0.06850","3.97e-02"," 21093","0.0800","0.085","0.130"
"540"," 0.064800"," 0.06650","4.93e-02"," 26151","0.0800","0.080","0.130"
"541"," 0.062900"," 0.06430","6.43e-02"," 34137","0.0800","0.075","0.130"
"542"," 0.061600"," 0.06290","7.70e-02"," 40877","0.0800","0.070","0.130"
"543"," 0.060200"," 0.06130","9.31e-02"," 49418","0.0800","0.065","0.130"
"544"," 0.058400"," 0.05930","1.14e-01"," 60638","0.0800","0.060","0.130"
"548"," 0.069300"," 0.07640","4.10e-03","  2178","0.0825","0.125","0.130"
"549"," 0.070600"," 0.07610","6.52e-03","  3460","0.0825","0.120","0.130"
"550"," 0.071800"," 0.07590","1.09e-02","  5780","0.0825","0.115","0.130"
"551"," 0.071400"," 0.07490","1.48e-02","  7881","0.0825","0.110","0.130"
"552"," 0.070800"," 0.07360","2.12e-02"," 11251","0.0825","0.105","0.130"
"553"," 0.070900"," 0.07360","2.36e-02"," 12506","0.0825","0.100","0.130"
"554"," 0.068500"," 0.07080","2.97e-02"," 15775","0.0825","0.095","0.130"
"555"," 0.066400"," 0.06840","3.92e-02"," 20808","0.0825","0.090","0.130"
"556"," 0.065500"," 0.06740","4.34e-02"," 23050","0.0825","0.085","0.130"
"557"," 0.064000"," 0.06560","5.37e-02"," 28504","0.0825","0.080","0.130"
"558"," 0.062300"," 0.06370","6.98e-02"," 37037","0.0825","0.075","0.130"
"559"," 0.061000"," 0.06220","8.33e-02"," 44210","0.0825","0.070","0.130"
"560"," 0.059700"," 0.06080","1.00e-01"," 53242","0.0825","0.065","0.130"
"561"," 0.057900"," 0.05880","1.22e-01"," 64911","0.0825","0.060","0.130"
"565"," 0.068800"," 0.07560","4.53e-03","  2404","0.0850","0.125","0.130"
"566"," 0.070200"," 0.07550","7.18e-03","  3810","0.0850","0.120","0.130"
"567"," 0.071100"," 0.07510","1.19e-02","  6342","0.0850","0.115","0.130"
"568"," 0.070000"," 0.07340","1.63e-02","  8641","0.0850","0.110","0.130"
"569"," 0.069300"," 0.07200","2.32e-02"," 12328","0.0850","0.105","0.130"
"570"," 0.069400"," 0.07200","2.58e-02"," 13680","0.0850","0.100","0.130"
"571"," 0.067300"," 0.06960","3.24e-02"," 17228","0.0850","0.095","0.130"
"572"," 0.065400"," 0.06730","4.27e-02"," 22692","0.0850","0.090","0.130"
"573"," 0.064600"," 0.06640","4.73e-02"," 25096","0.0850","0.085","0.130"
"574"," 0.063000"," 0.06460","5.83e-02"," 30977","0.0850","0.080","0.130"
"575"," 0.061600"," 0.06290","7.55e-02"," 40070","0.0850","0.075","0.130"
"576"," 0.060400"," 0.06160","8.98e-02"," 47663","0.0850","0.070","0.130"
"577"," 0.059200"," 0.06020","1.08e-01"," 57105","0.0850","0.065","0.130"
"578"," 0.057500"," 0.05840","1.30e-01"," 69218","0.0850","0.060","0.130"
"582"," 0.067000"," 0.07350","4.99e-03","  2652","0.0875","0.125","0.130"
"583"," 0.069200"," 0.07430","7.89e-03","  4191","0.0875","0.120","0.130"
"584"," 0.070200"," 0.07410","1.31e-02","  6949","0.0875","0.115","0.130"
"585"," 0.069100"," 0.07240","1.78e-02","  9463","0.0875","0.110","0.130"
"586"," 0.068300"," 0.07100","2.54e-02"," 13489","0.0875","0.105","0.130"
"587"," 0.068300"," 0.07080","2.82e-02"," 14957","0.0875","0.100","0.130"
"588"," 0.066500"," 0.06870","3.54e-02"," 18822","0.0875","0.095","0.130"
"589"," 0.064800"," 0.06670","4.66e-02"," 24761","0.0875","0.090","0.130"
"590"," 0.064100"," 0.06580","5.15e-02"," 27340","0.0875","0.085","0.130"
"591"," 0.062600"," 0.06410","6.34e-02"," 33638","0.0875","0.080","0.130"
"592"," 0.061200"," 0.06250","8.16e-02"," 43332","0.0875","0.075","0.130"
"593"," 0.060000"," 0.06120","9.67e-02"," 51348","0.0875","0.070","0.130"
"594"," 0.058800"," 0.05980","1.15e-01"," 61230","0.0875","0.065","0.130"
"595"," 0.057200"," 0.05810","1.39e-01"," 73772","0.0875","0.060","0.130"
"599"," 0.066600"," 0.07290","5.45e-03","  2892","0.0900","0.125","0.130"
"600"," 0.069000"," 0.07400","8.62e-03","  4578","0.0900","0.120","0.130"
"601"," 0.069800"," 0.07340","1.43e-02","  7591","0.0900","0.115","0.130"
"602"," 0.068300"," 0.07150","1.94e-02"," 10323","0.0900","0.110","0.130"
"603"," 0.067900"," 0.07040","2.77e-02"," 14710","0.0900","0.105","0.130"
"604"," 0.067800"," 0.07030","3.07e-02"," 16283","0.0900","0.100","0.130"
"605"," 0.066000"," 0.06810","3.85e-02"," 20440","0.0900","0.095","0.130"
"606"," 0.064300"," 0.06610","5.05e-02"," 26827","0.0900","0.090","0.130"
"607"," 0.063500"," 0.06520","5.57e-02"," 29568","0.0900","0.085","0.130"
"608"," 0.061900"," 0.06340","6.83e-02"," 36290","0.0900","0.080","0.130"
"609"," 0.060600"," 0.06180","8.76e-02"," 46522","0.0900","0.075","0.130"
"610"," 0.059500"," 0.06060","1.04e-01"," 54965","0.0900","0.070","0.130"
"611"," 0.058400"," 0.05940","1.23e-01"," 65251","0.0900","0.065","0.130"
"612"," 0.056900"," 0.05780","1.47e-01"," 78228","0.0900","0.060","0.130"
"616"," 0.065100"," 0.07130","5.92e-03","  3145","0.0925","0.125","0.130"
"617"," 0.068100"," 0.07280","9.39e-03","  4987","0.0925","0.120","0.130"
"618"," 0.069000"," 0.07260","1.56e-02","  8278","0.0925","0.115","0.130"
"619"," 0.067500"," 0.07050","2.12e-02"," 11251","0.0925","0.110","0.130"
"620"," 0.067100"," 0.06950","3.02e-02"," 16019","0.0925","0.105","0.130"
"621"," 0.067200"," 0.06950","3.34e-02"," 17722","0.0925","0.100","0.130"
"622"," 0.065400"," 0.06740","4.18e-02"," 22178","0.0925","0.095","0.130"
"623"," 0.063700"," 0.06540","5.47e-02"," 29055","0.0925","0.090","0.130"
"624"," 0.062900"," 0.06450","6.02e-02"," 31969","0.0925","0.085","0.130"
"625"," 0.061500"," 0.06290","7.37e-02"," 39138","0.0925","0.080","0.130"
"626"," 0.060200"," 0.06140","9.40e-02"," 49885","0.0925","0.075","0.130"
"627"," 0.059100"," 0.06020","1.11e-01"," 58714","0.0925","0.070","0.130"
"628"," 0.058100"," 0.05900","1.31e-01"," 69418","0.0925","0.065","0.130"
"629"," 0.056700"," 0.05750","1.56e-01"," 82798","0.0925","0.060","0.130"
"633"," 0.065100"," 0.07100","6.38e-03","  3388","0.0950","0.125","0.130"
"634"," 0.067500"," 0.07210","1.01e-02","  5383","0.0950","0.120","0.130"
"635"," 0.068100"," 0.07150","1.69e-02","  8974","0.0950","0.115","0.130"
"636"," 0.066700"," 0.06960","2.30e-02"," 12213","0.0950","0.110","0.130"
"637"," 0.066300"," 0.06870","3.27e-02"," 17349","0.0950","0.105","0.130"
"638"," 0.066500"," 0.06880","3.61e-02"," 19170","0.0950","0.100","0.130"
"639"," 0.064700"," 0.06670","4.51e-02"," 23936","0.0950","0.095","0.130"
"640"," 0.063000"," 0.06470","5.90e-02"," 31310","0.0950","0.090","0.130"
"641"," 0.062400"," 0.06390","6.48e-02"," 34381","0.0950","0.085","0.130"
"642"," 0.061000"," 0.06240","7.91e-02"," 41990","0.0950","0.080","0.130"
"643"," 0.059800"," 0.06090","1.00e-01"," 53326","0.0950","0.075","0.130"
"644"," 0.058700"," 0.05980","1.18e-01"," 62535","0.0950","0.070","0.130"
"645"," 0.057700"," 0.05860","1.39e-01"," 73681","0.0950","0.065","0.130"
"646"," 0.056400"," 0.05720","1.65e-01"," 87479","0.0950","0.060","0.130"
"650"," 0.063500"," 0.06930","6.92e-03","  3676","0.0975","0.125","0.130"
"651"," 0.066200"," 0.07060","1.10e-02","  5834","0.0975","0.120","0.130"
"652"," 0.066400"," 0.06980","1.83e-02","  9710","0.0975","0.115","0.130"
"653"," 0.065300"," 0.06810","2.49e-02"," 13221","0.0975","0.110","0.130"
"654"," 0.064700"," 0.06710","3.53e-02"," 18760","0.0975","0.105","0.130"
"655"," 0.065100"," 0.06730","3.90e-02"," 20706","0.0975","0.100","0.130"
"656"," 0.063500"," 0.06540","4.86e-02"," 25800","0.0975","0.095","0.130"
"657"," 0.062100"," 0.06370","6.34e-02"," 33651","0.0975","0.090","0.130"
"658"," 0.061400"," 0.06290","6.95e-02"," 36885","0.0975","0.085","0.130"
"659"," 0.060200"," 0.06160","8.47e-02"," 44979","0.0975","0.080","0.130"
"660"," 0.059100"," 0.06020","1.07e-01"," 56894","0.0975","0.075","0.130"
"661"," 0.058100"," 0.05920","1.25e-01"," 66502","0.0975","0.070","0.130"
"662"," 0.057300"," 0.05820","1.47e-01"," 78049","0.0975","0.065","0.130"
"663"," 0.056000"," 0.05680","1.74e-01"," 92223","0.0975","0.060","0.130"
"667"," 0.063500"," 0.06900","7.53e-03","  3999","0.1000","0.125","0.130"
"668"," 0.066000"," 0.07030","1.19e-02","  6331","0.1000","0.120","0.130"
"669"," 0.066500"," 0.06970","1.98e-02"," 10500","0.1000","0.115","0.130"
"670"," 0.065200"," 0.06790","2.69e-02"," 14291","0.1000","0.110","0.130"
"671"," 0.064400"," 0.06660","3.81e-02"," 20254","0.1000","0.105","0.130"
"672"," 0.064700"," 0.06680","4.21e-02"," 22336","0.1000","0.100","0.130"
"673"," 0.062900"," 0.06480","5.23e-02"," 27783","0.1000","0.095","0.130"
"674"," 0.061700"," 0.06320","6.81e-02"," 36155","0.1000","0.090","0.130"
"675"," 0.061000"," 0.06250","7.45e-02"," 39576","0.1000","0.085","0.130"
"676"," 0.059700"," 0.06100","9.07e-02"," 48132","0.1000","0.080","0.130"
"677"," 0.058700"," 0.05980","1.14e-01"," 60606","0.1000","0.075","0.130"
"678"," 0.057800"," 0.05880","1.33e-01"," 70655","0.1000","0.070","0.130"
"679"," 0.056900"," 0.05780","1.56e-01"," 82601","0.1000","0.065","0.130"
"680"," 0.055700"," 0.05650","1.83e-01"," 97137","0.1000","0.060","0.130"
"684"," 0.062500"," 0.06790","8.10e-03","  4303","0.1025","0.125","0.130"
"685"," 0.064800"," 0.06890","1.28e-02","  6806","0.1025","0.120","0.130"
"686"," 0.065100"," 0.06820","2.13e-02"," 11301","0.1025","0.115","0.130"
"687"," 0.064000"," 0.06660","2.90e-02"," 15377","0.1025","0.110","0.130"
"688"," 0.063500"," 0.06570","4.10e-02"," 21775","0.1025","0.105","0.130"
"689"," 0.063900"," 0.06590","4.51e-02"," 23972","0.1025","0.100","0.130"
"690"," 0.062400"," 0.06420","5.61e-02"," 29790","0.1025","0.095","0.130"
"691"," 0.060900"," 0.06250","7.28e-02"," 38665","0.1025","0.090","0.130"
"692"," 0.060300"," 0.06180","7.96e-02"," 42249","0.1025","0.085","0.130"
"693"," 0.059100"," 0.06040","9.66e-02"," 51281","0.1025","0.080","0.130"
"694"," 0.058100"," 0.05920","1.21e-01"," 64346","0.1025","0.075","0.130"
"695"," 0.057300"," 0.05830","1.41e-01"," 74762","0.1025","0.070","0.130"
"696"," 0.056500"," 0.05730","1.64e-01"," 87126","0.1025","0.065","0.130"
"697"," 0.055300"," 0.05610","1.92e-01","102046","0.1025","0.060","0.130"
"701"," 0.060500"," 0.06560","8.73e-03","  4633","0.1050","0.125","0.130"
"702"," 0.063400"," 0.06740","1.38e-02","  7318","0.1050","0.120","0.130"
"703"," 0.063700"," 0.06670","2.28e-02"," 12117","0.1050","0.115","0.130"
"704"," 0.062900"," 0.06540","3.10e-02"," 16455","0.1050","0.110","0.130"
"705"," 0.062600"," 0.06470","4.39e-02"," 23311","0.1050","0.105","0.130"
"706"," 0.063100"," 0.06510","4.83e-02"," 25649","0.1050","0.100","0.130"
"707"," 0.061800"," 0.06350","6.00e-02"," 31836","0.1050","0.095","0.130"
"708"," 0.060400"," 0.06190","7.76e-02"," 41225","0.1050","0.090","0.130"
"709"," 0.059900"," 0.06130","8.47e-02"," 44968","0.1050","0.085","0.130"
"710"," 0.058600"," 0.05990","1.03e-01"," 54485","0.1050","0.080","0.130"
"711"," 0.057700"," 0.05880","1.28e-01"," 68084","0.1050","0.075","0.130"
"712"," 0.056900"," 0.05790","1.49e-01"," 78897","0.1050","0.070","0.130"
"713"," 0.056100"," 0.05690","1.73e-01"," 91629","0.1050","0.065","0.130"
"714"," 0.055000"," 0.05580","2.01e-01","106885","0.1050","0.060","0.130"
"718"," 0.059900"," 0.06490","9.39e-03","  4986","0.1075","0.125","0.130"
"719"," 0.063000"," 0.06680","1.48e-02","  7870","0.1075","0.120","0.130"
"720"," 0.062800"," 0.06580","2.45e-02"," 13017","0.1075","0.115","0.130"
"721"," 0.061900"," 0.06440","3.32e-02"," 17648","0.1075","0.110","0.130"
"722"," 0.061700"," 0.06370","4.70e-02"," 24977","0.1075","0.105","0.130"
"723"," 0.062200"," 0.06410","5.17e-02"," 27442","0.1075","0.100","0.130"
"724"," 0.060700"," 0.06240","6.41e-02"," 34010","0.1075","0.095","0.130"
"725"," 0.059600"," 0.06110","8.27e-02"," 43913","0.1075","0.090","0.130"
"726"," 0.059100"," 0.06050","9.01e-02"," 47844","0.1075","0.085","0.130"
"727"," 0.058000"," 0.05920","1.09e-01"," 57835","0.1075","0.080","0.130"
"728"," 0.057200"," 0.05820","1.36e-01"," 71989","0.1075","0.075","0.130"
"729"," 0.056500"," 0.05750","1.57e-01"," 83160","0.1075","0.070","0.130"
"730"," 0.055700"," 0.05660","1.81e-01"," 96285","0.1075","0.065","0.130"
"731"," 0.054700"," 0.05540","2.11e-01","111858","0.1075","0.060","0.130"
"735"," 0.058700"," 0.06360","1.01e-02","  5342","0.1100","0.125","0.130"
"736"," 0.062300"," 0.06600","1.59e-02","  8439","0.1100","0.120","0.130"
"737"," 0.062200"," 0.06510","2.62e-02"," 13932","0.1100","0.115","0.130"
"738"," 0.060900"," 0.06340","3.55e-02"," 18838","0.1100","0.110","0.130"
"739"," 0.061000"," 0.06300","5.01e-02"," 26625","0.1100","0.105","0.130"
"740"," 0.061600"," 0.06340","5.51e-02"," 29241","0.1100","0.100","0.130"
"741"," 0.060200"," 0.06180","6.82e-02"," 36213","0.1100","0.095","0.130"
"742"," 0.059200"," 0.06060","8.78e-02"," 46626","0.1100","0.090","0.130"
"743"," 0.058700"," 0.06000","9.56e-02"," 50747","0.1100","0.085","0.130"
"744"," 0.057700"," 0.05880","1.15e-01"," 61201","0.1100","0.080","0.130"
"745"," 0.056900"," 0.05790","1.43e-01"," 75916","0.1100","0.075","0.130"
"746"," 0.056200"," 0.05710","1.65e-01"," 87428","0.1100","0.070","0.130"
"747"," 0.055400"," 0.05620","1.90e-01","100927","0.1100","0.065","0.130"
"748"," 0.054400"," 0.05520","2.20e-01","116828","0.1100","0.060","0.130"
"752"," 0.057900"," 0.06260","1.07e-02","  5689","0.1125","0.125","0.130"
"753"," 0.061600"," 0.06520","1.70e-02","  9007","0.1125","0.120","0.130"
"754"," 0.061400"," 0.06420","2.79e-02"," 14830","0.1125","0.115","0.130"
"755"," 0.060100"," 0.06250","3.77e-02"," 20026","0.1125","0.110","0.130"
"756"," 0.060500"," 0.06240","5.32e-02"," 28270","0.1125","0.105","0.130"
"757"," 0.061000"," 0.06280","5.84e-02"," 31009","0.1125","0.100","0.130"
"758"," 0.059700"," 0.06130","7.22e-02"," 38337","0.1125","0.095","0.130"
"759"," 0.058700"," 0.06010","9.29e-02"," 49315","0.1125","0.090","0.130"
"760"," 0.058200"," 0.05950","1.01e-01"," 53604","0.1125","0.085","0.130"
"761"," 0.057200"," 0.05840","1.22e-01"," 64555","0.1125","0.080","0.130"
"762"," 0.056500"," 0.05740","1.50e-01"," 79775","0.1125","0.075","0.130"
"763"," 0.055800"," 0.05670","1.73e-01"," 91664","0.1125","0.070","0.130"
"764"," 0.055100"," 0.05590","1.99e-01","105543","0.1125","0.065","0.130"
